starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	0	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:35 2022	1649781155	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:35 2022	1649781155	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:43 2022	1649781163	0	4	4	3
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:37 2022	1649781157	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:35 2022	1649781155	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:35 2022	1649781155	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	3
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	3
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	4	4	3
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:37 2022	1649781157	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	0	4	4	3
Tue Apr 12 18:32:43 2022	1649781163	0	4	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:37 2022	1649781157	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	3
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	0	4	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	3	4	2
Tue Apr 12 18:32:38 2022	1649781158	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:40 2022	1649781160	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	2
Tue Apr 12 18:32:41 2022	1649781161	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:36 2022	1649781156	1	3	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	4	4	3
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	0	4	4	3
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:43 2022	1649781163	1	3	4	2
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	3
Tue Apr 12 18:32:36 2022	1649781156	0	4	4	2
Tue Apr 12 18:32:42 2022	1649781162	0	4	4	2
Tue Apr 12 18:32:38 2022	1649781158	0	4	4	3
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	2
Tue Apr 12 18:32:39 2022	1649781159	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
Tue Apr 12 18:32:42 2022	1649781162	0	3	4	3
Tue Apr 12 18:32:39 2022	1649781159	0	4	4	2
Tue Apr 12 18:32:41 2022	1649781161	1	3	4	2
Tue Apr 12 18:32:37 2022	1649781157	1	3	4	2
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	2
Tue Apr 12 18:32:40 2022	1649781160	0	4	4	3
Tue Apr 12 18:32:41 2022	1649781161	0	4	4	3
Tue Apr 12 18:32:42 2022	1649781162	1	3	4	3
